pro_com_t,lat,long
057002,42.629237,13.289176
057003,42.416134,13.078683
057004,42.196228,12.996584
057005,42.317654,12.892779
057006,42.512536,13.135983
057007,42.193354,13.233818
057008,42.406033,13.059283
057009,42.467388,12.903792
057010,42.304732,12.650053
057011,42.251028,12.804279
057012,42.339729,12.670775
057013,42.215328,12.964183
057014,42.231524,12.742999
057015,42.393869,13.023455
057016,42.386834,12.948341
057017,42.618254,13.159684
057018,42.135952,13.04798
057019,42.211628,12.947983
057020,42.175528,13.038986
057021,42.334977,12.552953
057022,42.498223,12.778689
057023,42.322961,12.98551
057024,42.42353,12.642173
057025,42.409359,12.766539
057026,42.405966,12.685971
057027,42.209558,12.72937
057028,42.265033,13.126363
057029,42.296584,12.595375
057030,42.229827,12.80558
057031,42.444796,12.751808
057032,42.526012,12.800053
057033,42.56315,12.96385
057034,42.27313,12.967383
057035,42.361357,12.48117
057036,42.226602,13.046944
057037,42.451339,13.054728
057038,42.24831,12.752236
057039,42.38643,12.681875
057040,42.366655,12.597059
057041,42.234336,12.856155
057042,42.281229,12.813579
057043,42.328516,12.777371
057044,42.245927,12.692077
057045,42.526651,12.832321
057046,42.156158,13.070082
057047,42.132126,12.939684
057048,42.189628,12.996885
057049,42.208895,13.181641
057050,42.295431,13.068285
057051,42.501834,12.888178
057052,42.294999,12.691922
057053,42.264368,12.684788
057054,42.202627,12.879382
057055,42.215427,12.79658
057056,42.252428,12.84418
057057,42.523551,13.096014
057058,42.158771,12.964833
057059,42.414736,12.885888
057060,42.516434,12.854977
057061,42.320728,12.693976
057062,42.274429,12.925582
057063,42.257251,12.745518
057064,42.165533,12.841925
057065,42.320677,12.621188
057066,42.29933,12.565727
057067,42.355928,12.594973
057068,42.212404,12.751474
057069,42.263329,12.870081
057070,42.353029,12.638574
057071,42.138027,13.009286
057072,42.384836,12.644458
057073,42.239829,13.019884
058001,41.884122,13.095391
058002,41.981624,13.032688
058003,41.728889,12.658269
058004,42.156218,11.903832
058005,42.083709,12.282982
058006,42.009524,12.989087
058007,41.447101,12.628562
058008,41.879722,13.114392
058009,41.720709,12.671348
058010,42.040525,13.018387
058011,41.741915,12.912174
058012,41.883422,13.02679
058013,42.101095,12.173857
058014,42.019071,13.107942
058015,42.141078,12.383669
058016,42.136043,12.103066
058017,41.942076,13.037315
058018,42.14015,12.540201
058019,41.862997,12.951802
058020,41.604413,13.084796
058021,41.906517,12.885287
058022,41.742522,12.648877
058023,41.976936,12.86919
058024,42.125399,12.500737
058025,41.84572,12.894887
058026,41.817923,12.928367
058027,41.944403,12.982805
058028,41.988224,13.067989
058029,41.99836,12.098851
058030,41.961617,12.940932
058031,42.04981,12.963073
058032,42.093752,11.792246
058033,42.198525,12.576475
058034,41.727033,13.004158
058035,41.833718,12.753184
058036,42.171913,12.592726
058037,42.254826,12.597675
058038,42.082521,12.400273
058039,41.808245,12.680368
058040,41.87207,12.818534
058041,41.699118,13.051793
058042,41.829673,12.972246
058043,41.706989,12.691118
058044,41.933119,12.993776
058045,41.655017,13.109095
058046,41.788616,12.666741
058047,41.984273,12.695319
058048,41.888823,13.169593
058049,41.789519,12.880888
058050,41.674528,12.697243
058051,42.073113,12.901468
058052,42.159893,12.4369
058053,42.030807,12.923323
058054,42.130344,12.130271
058055,41.994024,13.015988
058056,42.02369,12.807045
058057,41.769788,12.658608
058058,42.204652,12.399631
058059,42.035022,12.642272
058060,41.808918,12.737784
058061,42.108178,12.830382
058062,41.651117,13.039893
058063,42.140933,12.735332
058064,41.816426,12.715341
058065,42.051799,12.618397
058066,42.138411,12.807477
058067,42.117096,12.771639
058068,42.148856,12.503013
058069,42.229257,12.597639
058070,41.720022,12.713395
058071,42.160548,12.78668
058072,41.457538,12.661425
058073,41.860621,13.03309
058074,41.838966,12.891249
058075,42.066633,12.765812
058076,42.094568,12.908485
058077,41.906052,12.958888
058078,41.887327,12.893126
058079,41.667529,12.504786
058080,42.257797,12.571627
058081,42.100122,12.505675
058082,42.210014,12.481122
058083,42.060517,13.000334
058084,41.956523,13.021788
058085,41.84642,12.945488
058086,41.760761,12.709614
058087,42.049802,12.900257
058088,41.791089,12.761993
058089,41.910522,13.023789
058090,41.872322,13.067291
058091,41.89332,12.482932
058092,42.0259,12.994384
058093,42.104946,12.44546
058094,41.986123,12.937986
058095,41.917121,12.870786
058096,42.009533,12.838404
058097,42.03534,11.868308
058098,42.035122,12.712681
058099,42.234792,12.518905
058100,41.879821,12.979389
058101,42.003863,12.95287
058102,41.692025,13.023349
058103,41.926715,13.094432
058104,41.960922,12.798884
058105,42.149613,11.938195
058106,42.23591,12.618977
058107,42.155917,12.246177
058108,41.926989,13.230667
058109,42.084282,12.996612
058110,41.778819,12.917489
058111,41.686702,12.777043
058112,42.017941,12.89723
058113,42.099826,13.006686
058114,41.838384,12.83105
058115,41.725114,12.831276
058116,41.953722,12.073465
058117,41.608712,12.519382
058118,41.800289,12.600471
058119,41.819196,12.800334
058120,41.767566,12.233947
058122,41.996254,12.623621
059001,41.594202,12.648576
059002,41.549755,13.032233
059003,41.390446,13.530336
059004,41.299016,13.824015
059005,41.590639,12.829048
059006,41.643104,12.915851
059007,41.357285,13.430031
059008,41.259308,13.608021
059009,41.218312,13.56281
059010,41.297359,13.551421
059011,41.459526,13.012591
059012,41.406115,13.459406
059013,41.523361,13.180549
059014,41.262974,13.746522
059015,41.352513,13.352204
059016,41.588015,12.969392
059017,41.408456,13.044337
059018,40.893237,12.963062
059019,41.472616,13.179839
059020,41.516216,13.2607
059021,41.525315,13.155925
059022,41.679415,12.919415
059023,41.479872,13.212363
059024,41.301567,13.025873
059025,41.232617,13.089398
059026,41.892085,12.48748
059027,41.549314,12.984893
059028,41.498414,13.059217
059029,41.414272,13.24153
059030,41.260212,13.433107
059031,41.311515,13.735713
059032,41.28712,13.249201
059033,40.796002,13.431213
060001,41.542822,13.952815
060002,41.791521,13.174394
060003,41.726503,13.342303
060004,41.688464,13.743264
060005,41.467815,13.336002
060006,41.74472,13.152694
060007,41.491119,13.70471
060008,41.587716,13.575429
060009,41.584518,13.388402
060010,41.647983,13.610141
060011,41.620199,13.799978
060012,41.354461,13.748748
060013,41.577421,13.815811
060014,41.64252,13.472703
060015,41.699723,13.635305
060016,41.737917,13.67848
060017,41.622412,13.725559
060018,41.631402,13.712993
060019,41.492558,13.83053
060020,41.679221,13.551404
060021,41.378874,13.755385
060022,41.529283,13.693938
060023,41.508217,13.406303
060024,41.567717,13.333301
060025,41.540418,13.512205
060026,41.481158,13.905113
060027,41.554919,13.603407
060028,41.764322,13.369499
060029,41.55122,13.694909
060030,41.346321,13.779672
060031,41.383949,13.68061
060032,41.505118,13.523806
060033,41.692932,13.253422
060034,41.891424,13.327496
060035,41.798561,13.220489
060036,41.61002,13.550305
060037,41.667966,13.675576
060038,41.628259,13.576332
060039,41.72734,13.289909
060040,41.653423,13.79781
060041,41.539323,13.279647
060042,41.799022,13.313397
060043,41.679248,13.573077
060044,41.64062,13.513704
060045,41.638218,13.197097
060046,41.806023,13.058068
060047,41.468244,13.491737
060048,41.592217,13.243998
060049,41.748124,13.656605
060050,41.646263,13.867783
060051,41.450817,13.559607
060052,41.498319,13.752311
060053,41.83085,13.146399
060054,41.439218,13.786212
060055,41.565274,13.415532
060056,41.461618,13.666709
060057,41.690323,13.697407
060058,41.612256,13.424749
060059,41.58712,13.585106
060060,41.552321,13.667258
060061,41.613272,13.927877
060062,41.708124,13.812609
060063,41.404117,13.761312
060064,41.501718,13.557906
060065,41.389018,13.871515
060066,41.367217,13.840915
060067,41.402718,13.831614
060068,41.539107,13.866147
060069,41.603066,13.63496
060070,41.461148,13.931401
060071,41.842121,13.095192
060072,41.669624,13.850011
060073,41.670948,13.148909
060074,41.720336,13.613958
060075,41.600719,13.493904
060076,41.610209,13.224731
060077,41.552121,13.778411
060078,41.78772,13.267297
060079,41.629719,13.398401
060080,41.862959,13.246313
060081,41.775721,13.272296
060082,41.444615,13.405204
060083,41.366239,13.811748
060084,41.549691,13.914585
060085,41.691272,13.417632
060086,41.676723,13.706407
060087,41.77715,13.341924
060088,41.619354,13.836161
060089,41.51242,13.770011
060090,41.517416,13.310201
060091,41.524321,13.971115
066001,42.1765,13.7179
066002,42.080283,13.590543
066003,41.733938,14.034394
066004,41.994018,13.804052
066005,41.85543,14.197516
066006,42.034796,13.426505
066007,41.809824,13.559802
066008,42.448525,13.282023
066009,42.32513,13.591609
066010,41.75849,13.99073
066011,41.921128,13.757605
066012,42.022132,13.861598
066013,42.455168,13.232189
066014,42.32595,13.69736
066015,42.010132,14.03941
066016,42.558839,13.367987
066017,41.932679,13.392085
066018,42.004432,14.01191
066019,42.267579,13.768656
066020,41.972727,13.399096
066021,42.520203,13.300948
066022,42.250317,13.673536
066023,41.981572,13.276609
066024,42.298647,13.683958
066025,42.098927,13.084888
066026,42.364995,13.726572
066027,42.115232,13.742602
066028,41.784273,14.108064
066029,41.989126,13.334395
066030,42.310649,13.688615
066031,42.130233,13.727801
066032,42.084324,13.546207
066033,42.063785,13.600135
066034,41.886105,13.471126
066035,41.765326,13.942711
066036,41.916026,13.426898
066037,42.032892,13.774668
066038,42.05903,13.6257
066039,41.886298,13.583343
066040,42.221617,13.78006
066041,42.124175,13.842489
066042,42.25418,13.597459
066043,42.229943,13.605891
066044,42.292921,13.487868
066045,42.126532,13.700001
066046,41.954369,13.693415
066047,42.080832,13.774803
066048,42.007431,13.898307
066049,42.136885,13.610341
066050,41.937718,13.684116
066051,41.957027,13.473598
066052,42.251554,13.376882
066053,42.091529,13.363794
066054,42.107229,13.394294
066055,42.149033,13.735401
066056,42.525096,13.244072
066057,41.864425,13.456999
066058,42.237864,13.729027
066059,42.282501,13.470576
066060,42.326791,13.75869
066061,41.781026,13.829726
066062,42.049225,13.039387
066063,41.99733,13.728103
066064,41.955028,13.645802
066065,42.137031,13.516097
066066,42.049964,13.991073
066067,42.057815,13.101625
066068,41.808401,13.789282
066069,42.02543,13.657901
066070,41.88633,14.065612
066071,41.974531,13.958709
066072,42.436075,13.301272
066073,42.320636,13.541087
066074,42.277818,13.608972
066075,42.098314,13.87398
066076,42.058131,13.834474
066077,42.102554,13.814304
066078,41.870896,14.06743
066079,42.122934,13.888105
066080,42.026225,13.067688
066081,42.235035,13.489963
066082,42.205131,13.519269
066083,41.93343,13.97701
066084,41.850261,14.078257
066085,42.008229,13.622701
066086,42.183943,13.770532
066087,42.288377,13.558641
066088,42.286172,13.657972
066089,42.102278,13.204774
066090,42.288218,13.524417
066091,42.343876,13.644177
066092,41.828184,13.527427
066093,41.903861,13.880213
066094,41.746078,14.038684
066095,42.372612,13.255359
066096,42.063128,13.339194
066097,42.152933,13.6807
066098,42.047423,13.927011
066099,42.069327,13.254692
066100,42.204066,13.635396
066101,42.29054,13.266619
066102,41.958441,13.536102
066103,41.934729,13.842007
066104,42.333462,13.777436
066105,42.269937,13.537486
066106,41.866996,13.62451
066107,41.775827,13.938511
066108,42.127033,13.816703
067001,42.834342,13.927816
067002,42.836048,13.739392
067003,42.502162,13.782832
067004,42.580137,13.976412
067005,42.594401,13.739647
067006,42.741847,13.810195
067007,42.529128,13.801283
067008,42.726231,13.686284
067009,42.646784,13.803143
067010,42.542941,13.716395
067011,42.678042,13.821589
067012,42.48794,13.711696
067013,42.531915,13.881545
067014,42.533705,13.917011
067015,42.587311,13.850525
067016,42.592912,13.797398
067017,42.773446,13.672291
067018,42.540868,13.678938
067019,42.872628,13.865016
067020,42.855716,13.819336
067021,42.826814,13.835185
067022,42.622397,13.508815
067023,42.587941,13.48959
067024,42.552131,13.537962
067025,42.753486,13.966701
067026,42.503058,13.659516
067027,42.54432,13.884238
067028,42.582706,13.632519
067029,42.663744,13.919497
067030,42.746847,13.888296
067031,42.818945,13.816055
067032,42.654145,13.894698
067033,42.593443,13.772196
067034,42.52354,13.555392
067035,42.607771,14.067103
067036,42.686313,13.528171
067037,42.677577,14.014464
067038,42.821048,13.717891
067039,42.786672,13.801764
067040,42.548792,14.118769
067041,42.658118,13.699625
067042,42.823048,13.777293
067043,42.657567,13.65552
067044,42.803984,13.912405
067045,42.544941,13.647494
067046,42.736176,13.4971
067047,42.885144,13.915535
068001,42.225137,14.011106
068002,42.295082,13.971316
068003,42.2181,13.960887
068004,42.317338,13.861602
068005,42.213035,13.826202
068006,42.464742,14.101977
068007,42.157038,14.002555
068008,42.333038,13.860802
068009,42.236378,13.896037
068010,42.34626,13.950114
068011,42.364302,14.071795
068012,42.518144,14.059203
068013,42.325991,13.896744
068014,42.364923,13.889909
068015,42.458598,14.01428
068016,42.274875,13.872694
068017,42.307138,13.932703
068018,42.518275,13.968282
068019,42.441146,13.823437
068020,42.23664,14.036921
068021,42.434634,13.983232
068022,42.25778,14.059958
068023,42.417944,13.871901
068024,42.513603,14.15162
068025,42.428144,14.054309
068026,42.333041,13.984102
068027,42.458215,13.927326
068028,42.310262,13.95759
068029,42.25446,13.884693
068030,42.396011,14.04627
068031,42.475642,13.989302
068032,42.276237,13.910403
068033,42.171311,13.832817
068034,42.213499,14.024589
068035,42.320692,14.042931
068036,42.176935,13.961206
068037,42.126135,14.026508
068038,42.233037,13.985606
068039,42.267138,13.999806
068040,42.249033,14.093233
068041,42.453456,14.140982
068042,42.213694,13.913472
068043,42.241891,13.930967
068044,42.261938,14.026706
068045,42.341438,13.897102
068046,42.381842,13.858599
069001,42.099337,14.331615
069002,42.089937,14.381217
069003,42.29234,14.263011
069004,42.382444,14.359279
069005,42.071806,14.448902
069006,42.034335,14.367117
069007,41.918932,14.304417
069008,42.30484,14.181009
069009,41.987272,14.325315
069010,42.295461,14.300705
069011,42.012036,14.50502
069012,41.916634,14.526722
069013,42.247439,14.19931
069014,42.036634,14.499355
069015,42.150601,14.584798
069016,42.290153,14.134233
069017,42.114637,14.290214
069018,42.197139,14.355214
069019,41.823647,14.524079
069020,41.868255,14.453058
069021,41.87229,14.577907
069022,42.102718,14.415935
069023,41.944945,14.303153
069024,42.088742,14.217162
069025,42.004433,14.200614
069026,41.985659,14.38114
069027,42.298544,14.326899
069028,42.069241,14.667807
069029,41.941896,14.636275
069030,42.248697,14.185918
069031,42.089815,14.205333
069032,42.228224,14.245095
069033,42.244633,14.482904
069034,41.905434,14.486421
